"","text","retweet_count","favorite_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","photo","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"204","See our latest #Norcross, GA #job and click to apply: Billing Specialist - https://t.co/74se4zEYFq #FinTech… https://t.co/eOrbCsrpDu",0,0,FALSE,TRUE,"971564808045608960",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:35 +0000 2018",NA,NA,"en",1095,FALSE,"Florida","107210762","Staffing and Recruiting Leader",TRUE,"Thu Jan 21 21:27:16 +0000 2010",880,783,7,FALSE,"http://www.gdkn.com/CareerOpportunities","GDKN","Eastern Time (US & Canada)","en",-18000,997,"GDKN",FALSE,"US","United States","city","Norcross, GA",NA,NA,33.9407305,-84.2074045,33.9412127,-84.2135309,"http://bit.ly/2BEqYbv","https://t.co/74se4zEYFq"
"205","Tons of fun with @big12conference @sprintcenter tonight in the Founders Room!  #big12… https://t.co/XEpv1gak6k",0,0,FALSE,FALSE,"971564813632593920",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:37 +0000 2018",NA,NA,"en",7,FALSE,"Overland Park Kansas","308803547","Face and Body Artist for your special events",TRUE,"Wed Jun 01 01:17:10 +0000 2011",2427,266,1758,FALSE,"http://www.sisteractfacepainting.com","Sister Act","Central Time (US & Canada)","en",-21600,591,"SisterActFP",FALSE,"US","United States","city","Kansas City, MO",NA,NA,39.1000485,-94.5592815,39.09755044,-94.58047345,"https://www.instagram.com/p/BgC2YBpDt9Q/","https://t.co/XEpv1gak6k"
"206","If you're looking for work in #BentonHarbor, MI, check out this #job: https://t.co/j12U6Zqu0B #Nurse #RN #NURSE #Hiring",0,0,FALSE,FALSE,"971564815771561984",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:37 +0000 2018",NA,NA,"en",328,FALSE,"Canonsburg, PA ","2820409627","The @MedExpress model attracts the best in the business - join our team today! Follow this page to see all of our current opportunities!",TRUE,"Fri Sep 19 19:45:54 +0000 2014",949,405,28,FALSE,"http://www.medexpress.com/careers","MedExpress Jobs","Pacific Time (US & Canada)","en",-28800,59,"MedExpressJobs",FALSE,"US","United States","city","Benton Harbor, MI",NA,NA,42.114674,-86.444196,42.1167065,-86.4541894,"http://bit.ly/2FnvysA","https://t.co/j12U6Zqu0B"
"207","Primer concierto en Mexico después de casi dos décadas del gran @PhilCollinsFeed en #Monterrey https://t.co/TjJ7OnBdNE",0,0,FALSE,FALSE,"971564814542622721",NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>",FALSE,"Thu Mar 08 01:54:37 +0000 2018",NA,NA,"es",1,FALSE,"Ensenada,Mexico","259527701","Hijo,padre,esposo MacAdicto...<U+F8FF> Puma de corazón, trabajo y creo en un mejor Mexico desde la derecha",TRUE,"Wed Mar 02 02:37:14 +0000 2011",4633,106,1115,FALSE,"http://www.bacaliquimica.com","Jaime Chan <U+F8FF>","Arizona","en",-25200,291,"chanjaime",TRUE,"MX","Mexico","city","Ensenada, Baja California",NA,NA,30.1564885,-115.5798785,31.83241,-116.595135,NA,NA
"208","See our latest #Aurora, CO #job and click to apply: Health Information Management Supervisor - Kindred Healthcare -… https://t.co/SbhiokIKlZ",0,0,FALSE,TRUE,"971564816316825600",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:37 +0000 2018",NA,NA,"en",714,FALSE,"National","141302910","Kindred Healthcare, named a Fortune Magazine Most Admired Company, is the largest provider of post-acute care services in the United States.",TRUE,"Fri May 07 18:33:49 +0000 2010",17700,1039,0,FALSE,"http://kindredhealthcare.com","Kindred Jobs","Eastern Time (US & Canada)","en",-18000,2,"Kindred_Jobs",FALSE,"US","United States","admin","Colorado, USA",NA,NA,38.997936,-105.5508905,39.7276368,-104.8270739,"https://twitter.com/i/web/status/971564816316825600","https://t.co/SbhiokIKlZ"
"209","We're #hiring! Read about our latest #job opening here: Launch Communications and IT Operations Analyst -… https://t.co/R59AkpR6os",0,0,FALSE,TRUE,"971564817176608768",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:54:37 +0000 2018",NA,NA,"en",780,FALSE,"Los Angeles, CA","22061084","Follow this account for geo-targeted Marketing/Ad/PR job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",TRUE,"Thu Feb 26 20:59:27 +0000 2009",313,1319,0,FALSE,"http://www.careerarc.com/job-seeker","LA Marketing Jobs","Eastern Time (US & Canada)","en",-18000,196,"tmj_lax_adv",FALSE,"US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,34.0522342,-118.2436849,"https://twitter.com/i/web/status/971564817176608768","https://t.co/R59AkpR6os"
"210","#Repost @cosmicvibeslive 
···
Mandolin takin a set break!
@mountain_ride 
bchordbrewing… https://t.co/fGDGncQFyF",0,0,FALSE,FALSE,"971564821434060801",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:38 +0000 2018",NA,NA,"en",19,FALSE,"Pennsylvania, USA","3013491297","Pennsylvania bluegrass fancying progressive and traditional facets. Eric Avey, Scott Matlock, Corey Woodcock, Chance Hurley, & Kate Avey",TRUE,"Tue Feb 03 01:06:17 +0000 2015",1892,339,3180,FALSE,"http://mountainridebluegrass.com","Mountain Ride","Eastern Time (US & Canada)","en",-18000,84,"mountain_ride",FALSE,"US","United States","admin","Virginia, USA",NA,NA,38.0033755,-79.420865,39.12313556,-77.82337189,"https://www.instagram.com/p/BgC2YVFlWYd/","https://t.co/fGDGncQFyF"
"211","El Monte: 5:54pm: sunset",0,0,FALSE,FALSE,"971564822071468033",NA,"<a href=""http://twitter.com/USACities/cities"" rel=""nofollow"">Cities</a>",FALSE,"Thu Mar 08 01:54:39 +0000 2018",NA,NA,"en",5,FALSE,"El Monte, CA","162755872","Weather updates, forecast, warnings and information for El Monte, CA. Sources: http://OpenWeatherMap.org, NOAA, USGS.",TRUE,"Sun Jul 04 15:52:44 +0000 2010",29257,53,0,FALSE,NA,"El Monte Weather","Pacific Time (US & Canada)","en",-28800,1,"ElMonteCA",FALSE,"US","United States","city","El Monte, CA",NA,NA,34.070871,-118.035289,34.07,-118.03,NA,NA
"212","Nexxxxxtttt @ The 519 https://t.co/nFGGziYnSF",0,0,FALSE,FALSE,"971564822323015680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:39 +0000 2018",NA,NA,"en",1,FALSE,"Humber College Film","718377938","Viewer Discretion is Advised",TRUE,"Thu Jul 26 17:15:00 +0000 2012",8775,445,4957,FALSE,NA,"Grandpa Nick","Eastern Time (US & Canada)","en",-18000,342,"nkdntno",FALSE,"CA","Canada","city","Toronto, Ontario",NA,NA,43.629311,-79.2725695,43.66655,-79.3809,"https://www.instagram.com/p/BgC2Yd4nyXwl1t2p4vjkjFVCE-g0Q5uzrLGunQ0/","https://t.co/nFGGziYnSF"
"213","#OKC <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> @hittab405 chipmunq @djsupacool405 #RADIO #Interview #ONGOOD3x #definitely #steveharvey… https://t.co/iFVtqCUexc",0,0,FALSE,FALSE,"971564822168047616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:39 +0000 2018",NA,NA,"fr",48,FALSE,"OKC,OK","837741770","WHO DOES HE THINK HE IS?? ONLY 1 WAY 2 FIND OUT!! FOLLOW ME CLOSELY @DuceKdiggitty #SoundCloud #Instagram #facebook #Snapchat #Twitter",TRUE,"Fri Sep 21 12:59:11 +0000 2012",9312,572,427,FALSE,NA,"ducekdiggitty",NA,"en",NA,1113,"ducekdiggitty",FALSE,"US","United States","city","Oklahoma City, OK",NA,NA,35.4828435,-97.552161,35.49279,-97.48414,"https://www.instagram.com/p/Be9Y4LphMSj/","https://t.co/iFVtqCUexc"
"214","“Break me off a piece of that yardbird!” #Hulk @LucillesFood @ Lucille's https://t.co/lBO0nszr7q",0,0,FALSE,FALSE,"971564822738472960",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:39 +0000 2018",NA,NA,"en",48,FALSE,"Houston, TX","2875804296","Ex Judge & Police Host @BigAngryZroShow with @ZROMOCITYDON 950 AM @iheartradio Legal Analyst @IsiahCareyFox26 2016 @Gumball3000 Best Driver UH/STCL/Harvard Law",TRUE,"Fri Oct 24 22:05:00 +0000 2014",17110,7082,21475,FALSE,"https://www.iheart.com/podcast/the-big-angry-z-ro-show-28865667/?cmp=ios_share","Charles Adams","Pacific Time (US & Canada)","en",-28800,6498,"bigangrylaw",FALSE,"US","United States","city","Houston, TX",NA,NA,29.838495,-95.4464865,29.72388,-95.38515,"https://www.instagram.com/p/BgC2YpUh7dw/","https://t.co/lBO0nszr7q"
"215","MOTHER EAST'S NEW LIFE TEXT MINISTRY: @ Pilot Mountain, North Carolina https://t.co/6FjJkLAplr",0,0,FALSE,FALSE,"971564822943928321",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:39 +0000 2018",NA,NA,"en",0,FALSE,"Pilot Mountain, NC ","2737329501","Graduate of JJJones High School, Mount Airy, NC, BS Degree, Winston Salem State University ; Active member of Lovells Chapel Church, Pilot Mountain, NC",TRUE,"Fri Aug 08 16:17:10 +0000 2014",1816,25,95,FALSE,NA,"Barbara Penn East",NA,"en",NA,23,"barbpenneast",FALSE,"US","United States","admin","North Carolina, USA",NA,NA,35.1704985,-79.861034,36.3844,-80.4691,"https://www.instagram.com/p/BgC2YvQjLO7/","https://t.co/6FjJkLAplr"
"216","#USGS08022040 - Sabine Rv nr Beckville, TX
Height: 27.95ft <U+25B2> (26ft)
Flow: 16100cfs
https://t.co/3kD3JhY4Mj",0,0,FALSE,FALSE,"971564823900278784",NA,"<a href=""http://txpub.usgs.gov/txwaterdashboard/"" rel=""nofollow"">CWIS Twitter Feed</a>",FALSE,"Thu Mar 08 01:54:39 +0000 2018",NA,NA,"en",63,FALSE,"Texas, USA","715209574802784256","290 @USGS_Texas real-time streamgages have flood stage defined by @NWS. This autonomous feed delivers river stage/discharge data for sites above flood stage.",TRUE,"Wed Mar 30 16:10:25 +0000 2016",69507,1017,0,FALSE,"http://txpub.usgs.gov/txwaterdashboard/","USGS TX FloodWatch",NA,"en",NA,1,"USGS_TexasFlood",FALSE,"US","United States","admin","Texas, USA",NA,NA,31.1688935,-100.0768885,32.32737887,-94.3535302,"http://waterdata.usgs.gov/tx/nwis/uv?site_no=08022040&t=20180307194500","https://t.co/3kD3JhY4Mj"
"217","@michiganpompon (@ Little Caesars Arena in Detroit, MI) https://t.co/g7hRhBFktC https://t.co/3ANjQF7XnL",0,0,FALSE,FALSE,"971564823715688448","MichiganPompon","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",FALSE,"Thu Mar 08 01:54:39 +0000 2018",NA,"378163677","es",11,FALSE,"Detroit, MI","17047639","U of M fan, Detroit sports fan, U of M - D grad, quiet, but deadly, keeper of LCA, honorary COY

Snapchat: davguz
IG: davguz313",TRUE,"Wed Oct 29 18:36:03 +0000 2008",3864,212,1153,FALSE,NA,"TheOneAndOnly","Eastern Time (US & Canada)","en",-18000,1580,"davguz",TRUE,"US","United States","city","Detroit, MI",NA,NA,42.3527865,-83.099288,42.34078269,-83.05531025,"https://www.swarmapp.com/davguz/checkin/5aa06f9741868612179a350d?s=nRrO1f2F7apISHvj_XpDdRKJh0E&ref=tw","https://t.co/g7hRhBFktC"
"218","Sooooo cool to see Autumn back out there playing soccer with her team - 4 months post op from… https://t.co/J6XwCGpF54",0,0,FALSE,FALSE,"971564826106433536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:40 +0000 2018",NA,NA,"en",1,FALSE,"Chicago","82393890","Proud Father of 3 girls and lucky Husband to an incredible woman. Family first. Off-road moto enthusiast. Eat what I kill. Cyclist. Med Device.",TRUE,"Wed Oct 14 16:08:26 +0000 2009",400,145,24,FALSE,NA,"Matt Samples","Eastern Time (US & Canada)","en",-18000,183,"pncMatt",FALSE,"US","United States","city","West Dundee, IL",NA,NA,42.094031,-88.29473,42.09744243,-88.29563304,"https://www.instagram.com/p/BgC2YldHkDN/","https://t.co/J6XwCGpF54"
"219","#Pelicans at #sunset in #oceanside . @visitoceanside @visitsandiego visitcalifornia @10news… https://t.co/dLJ9DbQsyr",0,0,FALSE,FALSE,"971564832133648385",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:41 +0000 2018",NA,NA,"en",670,TRUE,"USA","407474647","Personal account supporting Oprah and OWN TV. Follow me also @CrusePhoto for my award winning photography! Retweets are not endorsements. #LightCarriers",TRUE,"Tue Nov 08 03:54:43 +0000 2011",138960,26164,55051,FALSE,"http://about.me/richcruse","Rich Cruse","Pacific Time (US & Canada)","en",-28800,10625,"RichOnOWN",FALSE,"US","United States","admin","California, USA",NA,NA,37.2691755,-119.3066075,33.191672,-117.388852,"https://www.instagram.com/p/BgC2Y5jDKZT/","https://t.co/dLJ9DbQsyr"
"220","Back in #Covina tonight ! Find us with @mydelighttruck &amp; @radcoffeetruck now till 9pm ! 
<ed><U+00A0><U+00BD><ed><U+00B3><U+008D>Covina… https://t.co/wfPbGc7bFS",0,0,FALSE,FALSE,"971564835728130048",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:42 +0000 2018",NA,NA,"en",236,FALSE,"Los Angeles","260115894","Los Angeles' first gourmet #Pupusa truck, serving up FRESH traditional Central American food w/ a modern twist Vchos is slang for young people AKA #pupusatruck",TRUE,"Thu Mar 03 06:46:26 +0000 2011",8623,5599,1991,FALSE,"https://youtu.be/6wpxGpfbLow","Vchos Truck/ Pupusas","Pacific Time (US & Canada)","en",-28800,475,"VCHOSTRUCK",FALSE,"US","United States","city","Covina, CA",NA,NA,34.087543,-117.8819695,34.09166667,-117.87916667,"https://www.instagram.com/p/BgC2Y29hJBO/","https://t.co/wfPbGc7bFS"
"221","What a Peasure to Work Under One of Milwaukee's Best...
Mimma of… https://t.co/G4EobZ0wsU",0,0,FALSE,FALSE,"971564840924909568",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:43 +0000 2018",NA,NA,"en",2,FALSE,"Bayview Wisconsin","350663152","Ordained Pagan Minister, Certified Massage Therapist, Herbalist... studying the use of herbs for healing purposes, Master of Energy Manipulation & Reflexologist",TRUE,"Mon Aug 08 03:47:58 +0000 2011",2737,169,59,FALSE,"http://facebook.com/herbalrx","Scott Roman","Central Time (US & Canada)","en",-21600,212,"herbalrx420",FALSE,"US","United States","city","Milwaukee, WI",NA,NA,43.0567225,-87.9672925,43.03524,-87.9081,"https://www.instagram.com/p/BgC2Y7KhjRKgg5MAHlji1J_1vcBwvFod59Dw0Q0/","https://t.co/G4EobZ0wsU"
"222","Just a pause before inhaling his food #bulldog #bulldogsofinstagram… https://t.co/gdrhgrOneE",0,0,FALSE,FALSE,"971564841826701312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:43 +0000 2018",NA,NA,"en",0,FALSE,"Tucson, AZ","23974721","Im me",TRUE,"Thu Mar 12 16:10:14 +0000 2009",1811,33,1584,FALSE,NA,"Justin","Arizona","en",-25200,97,"Imagentleman",FALSE,"US","United States","admin","Arizona, USA",NA,NA,34.1682535,-111.931711,32.46599132,-111.21037828,"https://www.instagram.com/p/BgC2ZPrh5RmNUmjXbIBTbLpq380lJ4oyaX-pvs0/","https://t.co/gdrhgrOneE"
"223","Weyerbacher Sunday Morning Stout on tap now. https://t.co/Fz4wugDtiC @Weyerbacher #BeerMenus",0,0,FALSE,FALSE,"971564844376887296",NA,"<a href=""http://www.beermenus.com"" rel=""nofollow"">Beer Menus </a>",FALSE,"Thu Mar 08 01:54:44 +0000 2018",NA,NA,"en",36,FALSE,"York, Pennsylvania","398432380","Located in downtown York, Holy Hound offers a constantly rotating and vast selection of craft brews. Holy Hound Taproom. Hallowed be thy Beer.",TRUE,"Wed Oct 26 01:52:12 +0000 2011",7579,2248,55,FALSE,"http://holyhoundtaproom.com","Holy Hound Taproom","Atlantic Time (Canada)","en",-14400,236,"holyhoundtaps",FALSE,"US","United States","city","York, PA",NA,NA,39.967009,-76.731008,39.9620223,-76.7296189,"https://www.beermenus.com/places/16710-holy-hound-taproom?b_id=28626&utm_content=beer-28626&utm_medium=serving-share&utm_source=twitter","https://t.co/Fz4wugDtiC"
"224","Everyday.
#ostproblems @ Connecticut https://t.co/p6FZffeYhx",0,0,FALSE,FALSE,"971564846364938240",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:44 +0000 2018",NA,NA,"en",1,FALSE,"NY","370440790",NA,TRUE,"Fri Sep 09 01:18:12 +0000 2011",661,20,42,FALSE,NA,"Ty",NA,"en",NA,74,"typino78",FALSE,"US","United States","city","Middletown, CT",NA,NA,41.549405,-72.6678115,41.6,-72.7,"https://www.instagram.com/p/BgC2Zk0nRZd6rlS4m4GR5cvSZ-apGJgurVZFvs0/","https://t.co/p6FZffeYhx"
"225","Remember I told you about Chicken City in Marion? Well I have Mickey D's nuggets &amp; KFC wings for… https://t.co/O2TJk5qxmQ",0,0,FALSE,FALSE,"971564846687932416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:44 +0000 2018",NA,NA,"en",51,FALSE,"Memphis, TN","23358311","Memphis born. Memphis bred. Recovering COGIC. Advocate for all. Practioner of The Secret. Spicier than Dodge's Chicken. Fat. Black. Alive.",TRUE,"Sun Mar 08 21:39:50 +0000 2009",83100,1397,2692,FALSE,"http://cash.me/$EarthWindFire82","Your Wakandan Auntie Tamara","America/Chicago","en",-21600,1884,"EarthWindFire82",FALSE,"US","United States","city","West Memphis, AR",NA,NA,35.176201,-90.1797195,35.20973394,-90.21027293,"https://www.instagram.com/p/BgC2ZaXgs_3/","https://t.co/O2TJk5qxmQ"
"226","Accident in clean up -- single file traffic in the left lane in #Broomfield on US 36 EB at 104th, stopped traffic back to 96th St #COtraffic",0,0,FALSE,FALSE,"971564847929397248",NA,"<a href=""http://www.sigalert.com/Map.asp?region=Denver"" rel=""nofollow"">TTN DEN traffic</a>",FALSE,"Thu Mar 08 01:54:45 +0000 2018",NA,NA,"en",100,FALSE,"Denver, CO","249407475","Your number one source for traffic updates throughout Colorado. If you see a Traffic Problem, call our Tipline! 303-713-8618 #COTraffic",TRUE,"Wed Feb 09 00:14:13 +0000 2011",65723,1490,1140,FALSE,"http://metrotraffic.com/LocalTraffic/Denver/","TTN Denver","Mountain Time (US & Canada)","en",-25200,841,"TotalTrafficDEN",FALSE,"US","United States","city","Westminster, CO",NA,NA,39.8992865,-105.068348,39.88701,-105.0716,NA,NA
"227","Mask 1984 Production Gift to Cast and Crew • @cher #ericstoltz #samelliott #lauradern… https://t.co/ztKvF1XkZi",0,0,FALSE,FALSE,"971564848407494656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:45 +0000 2018",NA,NA,"en",9,FALSE,"Massachusetts, USA","341651897","My personal museum dedicated to CHER • FOLLOW ME ON INSTAGRAM & FACEBOOK @thechermuseum <U+2661> FREE POSTCARDS! • Love Yourself • Be Kind • Hell with it, Do It!!!",TRUE,"Sun Jul 24 18:41:50 +0000 2011",3158,496,11322,FALSE,"http://www.facebook.com/thechermuseum","Cher Museum - Aaron","Eastern Time (US & Canada)","en",-18000,267,"thechermuseum",FALSE,"US","United States","city","Worcester, MA",NA,NA,42.27576,-71.812438,42.3,-71.8,"https://www.instagram.com/p/BgC2ZRyHkES/","https://t.co/ztKvF1XkZi"
"228","<ed><U+00A0><U+00BD><ed><U+00B0><U+0090>Miss Blake had such a fun filled day at the petting zoo with her… https://t.co/r5Obg0f2mP",0,0,FALSE,FALSE,"971564848785043458",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:45 +0000 2018",NA,NA,"en",13,FALSE,"Delta, British Columbia","140632435",NA,TRUE,"Thu May 06 01:13:38 +0000 2010",5986,394,26,FALSE,NA,"Chelsea Trenkel","Pacific Time (US & Canada)","en",-28800,938,"chelseapelter",FALSE,"CA","Canada","city","Victoria, British Columbia",NA,NA,48.4267305,-123.3583795,48.41113,-123.36621,"https://www.instagram.com/p/BgC2ZeOHECbBWlefjyFAZzsvx3y4E7W6ohrZ3Q0/","https://t.co/r5Obg0f2mP"
"229","Accident reported in #OklahomaCity on I-240 EB at Western Ave #OKCtraffic https://t.co/5PW2Tg7Vzy",0,0,FALSE,FALSE,"971564852325036032",NA,"<a href=""http://www.sigalert.com/Map.asp?region=Oklahoma+City"" rel=""nofollow"">TTN OKC traffic</a>",FALSE,"Thu Mar 08 01:54:46 +0000 2018",NA,NA,"en",90,FALSE,"Oklahoma City, OK","249851984",NA,TRUE,"Wed Feb 09 22:37:10 +0000 2011",198936,1889,24032,FALSE,NA,"TTN Oklahoma City","Central Time (US & Canada)","en",-21600,161,"TotalTrafficOKC",FALSE,"US","United States","city","Oklahoma City, OK",NA,NA,35.4828435,-97.552161,35.39147,-97.53013,"http://bit.ly/10F6MbJ","https://t.co/5PW2Tg7Vzy"
"230","#SupaLiveRadio @djsupacool405 @hittab405 chipmunq <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> #RADIO #OKC @power103.5_ocity… https://t.co/He01QYkzZ1",0,0,FALSE,FALSE,"971564855856689152",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:47 +0000 2018",NA,NA,"en",48,FALSE,"OKC,OK","837741770","WHO DOES HE THINK HE IS?? ONLY 1 WAY 2 FIND OUT!! FOLLOW ME CLOSELY @DuceKdiggitty #SoundCloud #Instagram #facebook #Snapchat #Twitter",TRUE,"Fri Sep 21 12:59:11 +0000 2012",9313,572,427,FALSE,NA,"ducekdiggitty",NA,"en",NA,1113,"ducekdiggitty",FALSE,"US","United States","city","Oklahoma City, OK",NA,NA,35.4828435,-97.552161,35.49279,-97.48414,"https://www.instagram.com/p/Be9ZWrqBODl/","https://t.co/He01QYkzZ1"
"231","I've now missed a fight and a goal because of this apparently....… https://t.co/Xko7Ahs3Or",0,0,FALSE,FALSE,"971564856171204608",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:47 +0000 2018",NA,NA,"en",17,FALSE,"Pittsburgh, PA","108647266","in the biz...",TRUE,"Tue Jan 26 16:22:12 +0000 2010",8129,768,858,FALSE,"http://www.facebook.com/CoStarBrewing","Dominic Cincotta","Eastern Time (US & Canada)","en",-18000,1345,"DominicCincotta",FALSE,"US","United States","city","Pittsburgh, PA",NA,NA,40.431389,-79.9806895,40.45823,-79.92546,"https://www.instagram.com/p/BgC2ZloAJwwSW_xgrTC0aGJrT0BrGFm2gP5PrE0/","https://t.co/Xko7Ahs3Or"
"232","Arcadia: 5:54pm: sunset",0,0,FALSE,FALSE,"971564856691245057",NA,"<a href=""http://twitter.com/USACities/cities"" rel=""nofollow"">Cities</a>",FALSE,"Thu Mar 08 01:54:47 +0000 2018",NA,NA,"en",6,FALSE,"Arcadia, CA","201969783","Weather updates, forecast, warnings and information for Arcadia, CA. Sources: http://OpenWeatherMap.org, NOAA, USGS.",TRUE,"Wed Oct 13 01:08:34 +0000 2010",27270,45,0,FALSE,NA,"Arcadia Weather","Pacific Time (US & Canada)","en",-28800,1,"ArcadiaCA",FALSE,"US","United States","city","Arcadia, CA",NA,NA,34.133783,-118.03082,34.14,-118.04,NA,NA
"233","As much as I love talking....listening has been one of the most rewarding parts of my job<ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @… https://t.co/3RlLcR3ob2",0,0,FALSE,FALSE,"971564857353998337",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:47 +0000 2018",NA,NA,"en",9,FALSE,NA,"561761047","I am a girl trying to figure it out. I am a hairstylist, make up artist, amature photographer & designer, blogger, entrenpreneur, wife, lover & fighter<U+2764><U+FE0F>",TRUE,"Tue Apr 24 05:44:32 +0000 2012",624,56,5,FALSE,"http://www.angelamorganhair.com","Angela Morgan Hair",NA,"en",NA,128,"langleyhairchic",FALSE,"CA","Canada","city","Surrey, British Columbia",NA,NA,49.111519,-122.818486,49.13216,-122.72842,"https://www.instagram.com/p/BgC2ZdJDzc4/","https://t.co/3RlLcR3ob2"
"234","N My ""Own Zone"" !!!!! @ Detroit, Michigan https://t.co/L8DIWHJKHm",0,0,FALSE,FALSE,"971564862647173120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:48 +0000 2018",NA,NA,"en",1,FALSE,"Warren , MI","484824619","Im Tiff Will & Datz All Dat Matterz !!!!!",TRUE,"Mon Feb 06 14:46:27 +0000 2012",942,42,139,FALSE,NA,"Tiffany William",NA,"en",NA,229,"Tffnywilliam",FALSE,"US","United States","city","Detroit, MI",NA,NA,42.3527865,-83.099288,42.3314,-83.0458,"https://www.instagram.com/p/BgC2R5Chdbz_I42KmooElsJ-78e8_0HOA4Zk_E0/","https://t.co/L8DIWHJKHm"
"235","A mirror selfie at the end of a 2 show day!  #mammamiaddp #dancingqueens @ Derby Dinner Playhouse https://t.co/hkns3WOO0Q",0,0,FALSE,FALSE,"971564867550261253",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:49 +0000 2018",NA,NA,"en",22,FALSE,"Clarksville, Indiana","21669241","Derby Dinner Playhouse is a professional dinner theatre located in Clarksville, Indiana, just across the Ohio River from Louisville, KY.",TRUE,"Mon Feb 23 17:03:40 +0000 2009",2525,1151,1090,FALSE,"http://www.derbydinner.com","Derby Dinner Play","Eastern Time (US & Canada)","en",-18000,136,"DerbyDinner",FALSE,"US","United States","city","Clarksville, IN",NA,NA,38.327926,-85.770965,38.28070649,-85.7552717,"https://www.instagram.com/p/BgC2Zukn1Ea/","https://t.co/hkns3WOO0Q"
"236","Went to see the Globetrotters this evening with the boys. It brought back alot of good memories… https://t.co/FOGhskx4hT",0,0,FALSE,FALSE,"971564871962845184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:54:50 +0000 2018",NA,NA,"en",1,FALSE,"38.405478,-82.391302","45620681",NA,TRUE,"Mon Jun 08 17:39:33 +0000 2009",606,218,109,FALSE,NA,"Pablo Gonzales II",NA,"en",NA,1428,"escobalas",FALSE,"US","United States","city","Huntington, WV",NA,NA,38.407664,-82.4398345,38.421855,-82.44605312,"https://www.instagram.com/p/BgC2aJuF23A/","https://t.co/FOGhskx4hT"
